KCZ21,2021-07-01,163.65,167.3,157.15,159.3,57803,277144
KCZ21,2021-07-02,158.8,159.75,155.8,155.95,29879,278028
KCZ21,2021-07-06,156,156.7,150.65,151.1,61041,282563
KCZ21,2021-07-07,151.6,155.3,151.6,152.95,41263,282750
KCZ21,2021-07-08,154.05,155.7,151.1,155.15,48110,280686
KCZ21,2021-07-09,155.3,156,152.55,154.35,24977,280227
KCZ21,2021-07-12,153.65,157.7,152.95,156.8,33773,278200
KCZ21,2021-07-13,156.8,157.5,154.25,155.1,23103,276233
KCZ21,2021-07-14,155.6,159.6,155.6,159.45,25823,277799
KCZ21,2021-07-15,159.5,161.2,158.1,159.9,33119,277878
KCZ21,2021-07-16,160.6,164.65,160.35,164.1,53328,279920
KCZ21,2021-07-19,163.2,163.3,158.55,159.35,42379,282476
KCZ21,2021-07-20,162.3,171.15,162.3,169.7,84862,290424
KCZ21,2021-07-21,169.75,180.85,169.55,178.9,69683,295027
KCZ21,2021-07-22,183,198.4,182.95,196.6,96924,296379
KCZ21,2021-07-23,205,212.4,190.25,191.95,84485,295412
KCZ21,2021-07-26,201.95,217.85,201.95,210.7,78064,295912
KCZ21,2021-07-27,210.7,212.35,202.45,204.6,57688,294211
KCZ21,2021-07-28,207.05,208.15,198.1,203.35,65522,294827
KCZ21,2021-07-29,204.5,206.35,193.2,199.3,60808,296503
KCZ21,2021-07-30,203.15,204.5,181.5,182.45,71900,300218
KCZ21,2021-08-02,182.45,182.45,174.5,175.75,85049,303253
KCZ21,2021-08-03,175.75,180.6,175.15,177.85,44450,305341
KCZ21,2021-08-04,179,181.65,176.9,178.7,42994,305397
KCZ21,2021-08-05,178.8,180.65,176.3,179.9,45209,304462
KCZ21,2021-08-06,180.45,180.75,176.5,179.05,57194,303390
KCZ21,2021-08-09,178.2,183.6,175.5,182.45,62120,299991
KCZ21,2021-08-10,183,185.35,180.65,185.1,82686,289568
KCZ21,2021-08-11,184.75,188.4,182.9,187,83447,293634
KCZ21,2021-08-12,187.15,189.95,186,189.6,104150,291297
KCZ21,2021-08-13,189.15,190.5,184.2,185.75,73699,291246
KCZ21,2021-08-16,185,189.25,182.75,186.25,57718,288787
KCZ21,2021-08-17,187.7,187.7,181.25,182,55447,282471
KCZ21,2021-08-18,181.6,184.3,180.6,182.85,35715,285850
KCZ21,2021-08-19,181.9,182.35,178.25,181.3,53202,281903
KCZ21,2021-08-20,181.55,182.85,178.1,181.5,44170,279611
KCZ21,2021-08-23,180.85,183.65,180,181.85,16411,281395
KCZ21,2021-08-24,181.75,186.7,181.15,185.75,31569,280198
KCZ21,2021-08-25,186.65,188.25,184.8,186.35,29630,278343
KCZ21,2021-08-26,186.15,189.5,185.1,188,23468,277944
KCZ21,2021-08-27,187.5,194.15,187.25,192.2,39967,276836
KCZ21,2021-08-30,192.2,200.2,192,199.9,38223,276589
KCZ21,2021-08-31,199.25,201.55,193.85,195.9,48872,278607
KCZ21,2021-09-01,195.9,199.2,194.15,195.65,32034,280979
KCZ21,2021-09-02,195.25,199.75,193,194.35,35912,284149
KCZ21,2021-09-03,193.5,195.2,191.15,193,0,284257
KCZ21,2021-09-07,196.1,197.45,192.35,193.95,30999,284987
KCZ21,2021-09-08,194.45,196.75,188.05,190.2,28653,285285
KCZ21,2021-09-09,190.4,191.1,183.75,187.45,35725,287041
KCZ21,2021-09-10,187.5,189.2,185.75,188.05,29939,285057
KCZ21,2021-09-13,187.4,188.45,185.2,186.8,35632,286885
KCZ21,2021-09-14,186.7,187.8,182.5,185.45,33115,288943
KCZ21,2021-09-15,185.9,188.25,185.15,187.35,26791,291032
