KCU21,2021-03-31,127.5,128.5,124.5,127.3,70406,287708
KCU21,2021-04-01,128.65,129.2,124.75,125.4,56513,287639
KCU21,2021-04-05,125.45,126.7,124.45,125.95,41131,287586
KCU21,2021-04-06,126,131,125.15,130.55,70168,289363
KCU21,2021-04-07,130.55,131.75,129.2,130.6,51536,288988
KCU21,2021-04-08,130.65,132.45,130.6,131.7,65498,287606
KCU21,2021-04-09,131.85,132.55,130.7,131,65401,285612
KCU21,2021-04-12,130.5,132.8,129.5,131.8,66952,285642
KCU21,2021-04-13,131.75,134.8,130.55,133.8,83459,279699
KCU21,2021-04-14,134,136.85,133.9,135.85,69159,280445
KCU21,2021-04-15,135.8,136.9,134.7,136.55,63643,279209
KCU21,2021-04-16,136.9,137.35,132.75,133.15,51277,279481
KCU21,2021-04-19,133.15,135.5,133.05,133.8,40336,275652
KCU21,2021-04-20,133.85,136.9,133.85,136.35,47332,273907
KCU21,2021-04-21,136.5,137.25,134.45,136.1,41877,270394
KCU21,2021-04-22,136.6,138.35,134.1,138.05,26611,270750
KCU21,2021-04-23,137.7,142.1,137.65,140.4,51698,275022
KCU21,2021-04-26,140.15,146.05,139.45,145.25,58521,278424
KCU21,2021-04-27,145.25,148.15,144.9,147.8,62032,279875
KCU21,2021-04-28,146.8,148.65,145.35,147.8,33351,281835
KCU21,2021-04-29,148.2,149.55,143.75,144.9,33738,281967
KCU21,2021-04-30,144.8,147.65,143,143.4,40275,281873
KCU21,2021-05-03,143,144.45,141.5,142.15,30145,283718
KCU21,2021-05-04,142.3,145,141.6,142.3,30606,283864
KCU21,2021-05-05,142.8,152.2,142.45,151.75,59580,288313
KCU21,2021-05-06,152.1,157.3,150.75,156.2,79362,287931
KCU21,2021-05-07,156,156,151.25,154.8,51735,287971
KCU21,2021-05-10,154.6,155.3,149.4,150,33329,289984
KCU21,2021-05-11,149.65,153.55,149.5,152,37069,286828
KCU21,2021-05-12,151.9,152.55,148,148.45,40882,287749
KCU21,2021-05-13,147.95,149.8,145.8,148.35,36538,286903
KCU21,2021-05-14,148.6,149.7,146.7,146.95,37152,289204
KCU21,2021-05-17,146.95,148.85,146.55,147.75,25420,290122
KCU21,2021-05-18,149.3,155.65,149.3,154.75,42440,290534
KCU21,2021-05-19,155,155.25,151.25,152.9,33536,290307
KCU21,2021-05-20,153.2,155.55,152.45,152.95,28243,289580
KCU21,2021-05-21,152.4,154.75,150.55,152.1,23575,291104
KCU21,2021-05-24,151.4,152.35,149.45,151,23907,289985
KCU21,2021-05-25,152.25,154,150.9,152.45,28622,289668
KCU21,2021-05-26,152.65,158.75,152.15,157.65,42339,288925
KCU21,2021-05-27,158.35,159.2,156.6,157.3,50241,287557
KCU21,2021-05-28,158.25,165.1,158.25,164.3,67596,288300
KCU21,2021-06-01,164.05,168.65,161.3,163.05,68584,288472
KCU21,2021-06-02,163.7,167.25,162.25,163.15,42183,291190
KCU21,2021-06-03,163.05,164,158.2,159.65,56611,291442
KCU21,2021-06-04,159.85,163.95,157.2,163.65,57270,291811
KCU21,2021-06-07,163.65,165.5,160.95,162.2,81159,293321
KCU21,2021-06-08,162.3,164,159.35,159.85,78754,293865
KCU21,2021-06-09,159.25,161.7,158,159.3,66816,290110
KCU21,2021-06-10,159.9,161.3,158.75,160.8,76812,290364
KCU21,2021-06-11,161.9,162.8,159.35,159.6,74115,289133
KCU21,2021-06-14,158.4,158.55,153.7,156.2,78680,286201
KCU21,2021-06-15,156.5,156.8,152.8,153.25,64118,281887
KCU21,2021-06-16,153.85,156.35,153.35,155.45,50764,278258
KCU21,2021-06-17,154.75,154.75,150.8,151.6,49808,276208
