KCU23,2023-07-31,157.9,166,157.9,164.65,44665,198903
KCU23,2023-08-01,165.1,167.4,162.05,164.55,40510,198202
KCU23,2023-08-02,164.55,167.95,162.75,166.95,45940,197502
KCU23,2023-08-03,166.35,168.3,164,164.75,46052,195989
KCU23,2023-08-04,164,165,161,161.35,43672,193538
KCU23,2023-08-07,161.15,164.9,160.05,163.95,67354,191024
KCU23,2023-08-08,162.15,162.9,159.55,161.35,61066,188161
KCU23,2023-08-09,161.85,162.4,160,160.75,65249,182889
KCU23,2023-08-10,160.55,163.6,159.2,159.9,76201,184660
KCU23,2023-08-11,159.05,159.45,156,157.8,78859,184807
KCU23,2023-08-14,157.5,158.3,150.7,151.1,78380,184902
KCU23,2023-08-15,150.85,151.3,148,149.25,56917,184448
KCU23,2023-08-16,149.75,150.75,147.75,148.9,48920,188018
KCU23,2023-08-17,148.95,150.05,145.8,147,45963,191295
KCU23,2023-08-18,146.95,149.4,145.05,147.45,39562,192982
KCU23,2023-08-21,147.6,151.8,147.15,147.55,40758,192283
KCU23,2023-08-22,147.9,150.4,146.1,146.6,34758,191006
KCU23,2023-08-23,148.65,152.95,148.1,152.95,30145,192895
KCU23,2023-08-24,153.8,154.25,151.4,153,25151,192389
KCU23,2023-08-25,154,154,151.75,151.75,21717,192635
KCU23,2023-08-28,152.95,153.25,151.8,151.8,12034,192910
KCU23,2023-08-29,152.35,153.05,149.85,151.35,19452,193105
KCU23,2023-08-30,150,153.7,150,153.35,25018,193740
KCU23,2023-08-31,153.65,153.65,152.7,152.7,35977,194060
KCU23,2023-09-01,151.5,151.5,150.95,150.95,35978,194716
KCU23,2023-09-05,147.95,152.5,147.95,151.4,38675,196556
KCU23,2023-09-06,151.75,151.75,151.75,151.75,28665,198000
KCU23,2023-09-07,147.4,147.4,147.4,147.4,23191,199659
KCU23,2023-09-08,146.25,146.25,146.25,146.25,21601,199989
KCU23,2023-09-11,151.55,151.55,151.55,151.55,38689,200294
KCU23,2023-09-12,151.55,151.55,148.35,150.7,30342,201016
KCU23,2023-09-13,151.55,151.55,151.05,151.05,29470,202856
KCU23,2023-09-14,153.1,153.1,153.1,153.1,38510,201505
KCU23,2023-09-15,158.25,158.25,158.25,158.25,44936,201300
KCU23,2023-09-18,158.7,158.7,158.7,158.7,38205,197113
KCU23,2023-09-19,162.5,173.5,162.5,167.5,48413,193461
