KCK24,2023-11-28,166.6,172.15,166,170.5,50989,193911
KCK24,2023-11-29,170.2,170.4,167.9,170.05,28597,195053
KCK24,2023-11-30,171.4,181.8,170.8,180.75,79245,207945
KCK24,2023-12-01,181.9,185.05,174.8,181.7,87534,205664
KCK24,2023-12-04,179.85,179.85,174,177.25,45605,205503
KCK24,2023-12-05,176.85,182.95,175.35,181.5,45668,208686
KCK24,2023-12-06,181,181.3,173.4,173.55,39329,208562
KCK24,2023-12-07,174.7,177.45,173.95,175.65,30659,207883
KCK24,2023-12-08,176.35,178.1,174.7,175.5,27940,208607
KCK24,2023-12-11,175.1,182,174.3,181.8,37754,209535
KCK24,2023-12-12,181.4,184.5,178.15,182.5,36370,210390
KCK24,2023-12-13,182.6,188.2,181.8,185.3,53230,213084
KCK24,2023-12-14,185.3,190.6,183.55,187.25,42394,216877
KCK24,2023-12-15,187.25,189.5,185,186.8,29343,217259
KCK24,2023-12-18,186.8,190.6,184.4,188.05,29305,217390
KCK24,2023-12-19,190.15,200.75,188.35,199.6,58402,220570
KCK24,2023-12-20,197.55,199.1,187.1,188.15,55874,219887
KCK24,2023-12-21,186.8,194.6,185.65,191.1,50961,218269
KCK24,2023-12-22,189.5,191.6,186.85,190.25,50962,219228
KCK24,2023-12-26,190.4,192.8,189.3,191.95,15537,220852
KCK24,2023-12-27,191.95,197.4,191.4,195.35,32681,221957
KCK24,2023-12-28,193.6,198.9,192.75,195.75,25900,223974
KCK24,2023-12-29,195,195.5,184.05,186.2,25901,222945
KCK24,2024-01-02,186.55,190.35,186.55,187.65,28911,223299
KCK24,2024-01-03,187.55,188.5,182.7,184.1,29074,224323
KCK24,2024-01-04,184.5,185.25,182.8,183.5,21476,223782
KCK24,2024-01-05,183.5,185.35,180.2,181.1,36245,224298
KCK24,2024-01-08,180.3,181.75,177.65,179.65,38646,220867
KCK24,2024-01-09,182.05,184.6,180.85,182.05,36083,220376
KCK24,2024-01-10,182.5,182.65,178.35,178.95,45522,220395
KCK24,2024-01-11,179.9,184.35,178.75,181,58563,218974
KCK24,2024-01-12,180.8,183.6,176.7,177.35,58563,217781
KCK24,2024-01-16,179.5,183.55,178.7,182.05,44513,221338
KCK24,2024-01-17,181.5,182.05,175.4,176,42044,219272
KCK24,2024-01-18,177.2,179.35,173.1,177,47803,216490
KCK24,2024-01-19,179.3,182.75,178.75,181.85,38166,218452
KCK24,2024-01-22,180.6,188.15,180.1,187.55,56499,219704
KCK24,2024-01-23,187.1,188.6,184.15,187,57250,222322
KCK24,2024-01-24,187.2,189.7,184.85,186.2,58079,219310
KCK24,2024-01-25,186.2,186.55,181.45,183.7,50729,221716
KCK24,2024-01-26,183.75,189.9,182.5,189.45,46965,223201
KCK24,2024-01-29,187.8,189.6,185.4,186.05,42943,224562
KCK24,2024-01-30,186.8,193.2,185.75,190.25,59249,225509
KCK24,2024-01-31,190.05,192.15,188.35,190.95,49397,228618
KCK24,2024-02-01,190.25,192,187.9,190.95,64771,232472
KCK24,2024-02-02,191,191.7,187.65,189,51408,233500
KCK24,2024-02-05,187.5,189.35,185.7,186.7,44496,235750
KCK24,2024-02-06,186.1,186.35,183.15,185.1,59764,234432
KCK24,2024-02-07,186.3,188.65,185.65,187.85,87718,234774
KCK24,2024-02-08,186.65,187.5,185.35,185.85,90066,231967
KCK24,2024-02-09,186.85,192.1,186.55,191.5,101494,233497
KCK24,2024-02-12,190.5,194.05,187.75,191.15,63415,226415
KCK24,2024-02-13,190.65,192.3,186.6,188.05,51480,224284
KCK24,2024-02-14,186.5,186.5,182.1,182.8,59085,217564
KCK24,2024-02-15,183.55,186.45,182.85,185.15,42498,215068
KCK24,2024-02-16,186,187.65,183.8,186.7,42498,212291
KCK24,2024-02-20,187.2,190.2,184.5,186.25,53897,206496
KCK24,2024-02-21,187.05,188.85,185.55,188.1,24708,206674
KCK24,2024-02-22,186.05,188.65,182.8,183.15,31973,204883
KCK24,2024-02-23,183.15,183.8,179.5,180.3,38649,207686
KCK24,2024-02-26,180.5,182.45,179.25,179.6,25751,207449
KCK24,2024-02-27,180,184.6,177.5,183.05,43146,209453
KCK24,2024-02-28,182.4,183.5,180.4,181.75,24265,210400
KCK24,2024-02-29,181.1,185.7,180.25,184.35,36385,214537
KCK24,2024-03-01,184.85,185.35,180.45,183.3,38155,214811
KCK24,2024-03-04,183.5,189.6,183.45,186.9,48087,219951
KCK24,2024-03-05,186.8,188.9,183,183.35,45114,217132
KCK24,2024-03-06,183.9,187.2,182.7,186.3,30220,216567
KCK24,2024-03-07,186.7,194.75,184.75,192.2,66355,221639
KCK24,2024-03-08,190.15,190.8,184.3,185.2,58554,217142
KCK24,2024-03-11,185,185.95,182.25,185,37574,214789
KCK24,2024-03-12,185.1,187.9,184.3,185.9,30809,215929
KCK24,2024-03-13,186.25,187.15,181.45,182.65,38473,213806
KCK24,2024-03-14,183,184.2,181.25,183.85,36431,215902
KCK24,2024-03-15,183.95,185.1,182.05,182.95,32401,214465
KCK24,2024-03-18,182.75,186.15,181.4,181.75,36346,217129
KCK24,2024-03-19,181.25,183.35,179.35,183.05,42753,218596
KCK24,2024-03-20,182.65,184.4,181.65,182.4,37471,220122
KCK24,2024-03-21,183.85,188.4,183.05,185.7,48753,223176
KCK24,2024-03-22,186,188.2,184.55,184.85,57600,227147
KCK24,2024-03-25,185.15,186.25,183.35,185.65,47342,230036
KCK24,2024-03-26,185.65,189.45,185.3,188.05,54225,235994
KCK24,2024-03-27,188.05,192.5,187.15,190.65,76447,240465
KCK24,2024-03-28,191.05,191.2,187.55,188.85,47809,241134
KCK24,2024-04-01,188,192.7,187.7,191.8,49773,242587
KCK24,2024-04-02,190.95,198.4,190.75,197.75,97887,247741
KCK24,2024-04-03,196.7,207.15,196.3,203.6,105032,254106
KCK24,2024-04-04,206.3,207.95,202.5,206.75,79578,253447
KCK24,2024-04-05,205.1,214,204.2,212.5,112557,249677
KCK24,2024-04-08,212.15,216.4,209.45,211.1,114598,249268
KCK24,2024-04-09,209.6,214.75,209.6,213.55,105882,246385
KCK24,2024-04-10,213.85,215.9,211.55,214.65,76613,246868
KCK24,2024-04-11,215.3,221.8,214.1,220.35,83690,244308
KCK24,2024-04-12,220.95,236.2,219.5,224.65,121829,245139
KCK24,2024-04-15,221.65,235.45,219.3,231.55,82231,243357
KCK24,2024-04-16,235.75,239.5,232.85,236.75,88008,242871
KCK24,2024-04-17,237.4,249.3,236.4,247.95,73074,238785
KCK24,2024-04-18,252.1,253.7,239.5,239.85,62024,237592
KCK24,2024-04-19,243.65,247.75,238.2,241.4,51144,238358
KCK24,2024-04-22,240.95,240.95,229.8,231.65,42732,237305
KCK24,2024-04-23,226.65,226.65,224.1,224.5,43016,237477
KCK24,2024-04-24,229.25,229.25,226.35,228.45,39446,236510
KCK24,2024-04-25,230.85,231.95,230.85,231.95,27949,235842
KCK24,2024-04-26,232.5,232.5,230.6,230.6,36196,235247
KCK24,2024-04-29,234,234,233.55,233.55,29021,236551
KCK24,2024-04-30,215.6,220.65,215.6,220.65,55820,235673
KCK24,2024-05-01,222.4,222.4,215.7,219.05,45121,237812
KCK24,2024-05-02,218,218,208.65,208.65,55980,235089
KCK24,2024-05-03,207.75,208.95,205.9,205.9,51326,229880
KCK24,2024-05-06,203,203,199.45,200.7,49457,231026
KCK24,2024-05-07,196.6,199,196.6,199,63384,227220
KCK24,2024-05-08,201.65,201.65,200.2,200.25,41050,226384
KCK24,2024-05-09,202.3,205.4,202.3,203.7,31208,225099
KCK24,2024-05-10,204.4,204.4,204.4,204.4,41380,224850
KCK24,2024-05-13,200,200.4,200,200.4,48323,222343
KCK24,2024-05-14,199.25,202.85,199,202.85,37824,223287
KCK24,2024-05-15,202.3,202.3,201.25,201.25,29420,221250
KCK24,2024-05-16,199.55,199.55,199.55,199.55,24755,219869
KCK24,2024-05-17,208.15,208.15,208.15,208.15,35530,220537
KCK24,2024-05-20,209.3,209.3,209.3,209.3,39089,222296
